kdcab|nama_cabang|shop|nama_toko|stock_14_20131352|stock_20_20131352|stock_14_20131353|stock_20_20131353|stock_14_20131354|stock_20_20131354|sales_qty_20131352|sales_qty_20131353|sales_qty_20131354
G005|BANDAR LAMPUNG|FB48|"SIMPANG PEMDA "|0|0|0|0|0|0|17|23|23
G005|BANDAR LAMPUNG|FB65|SIMPANG 4 BLAMBANGAN UMPU|0|0|0|0|0|0|20|22|31
G005|BANDAR LAMPUNG|FBC0|SPBU GADING REJO|0|0|0|0|0|0|7|13|25
G005|BANDAR LAMPUNG|FBLZ|SUMBER AGUNG|0|0|0|0|0|0|8|13|19
G005|BANDAR LAMPUNG|FBRY|KOLONEL MAKMUN RASYID|0|0|0|0|0|0|16|21|26
G005|BANDAR LAMPUNG|FBZZ|PESISIR TENGAH|0|0|0|0|0|0|22|17|29
G005|BANDAR LAMPUNG|FC12|YOS SUDARSO III|0|0|0|0|0|0|8|9|12
G005|BANDAR LAMPUNG|FC2J|WAY LAYAP|0|0|0|0|0|0|9|23|22
G005|BANDAR LAMPUNG|FC81|PROKIMAL|0|0|0|0|0|0|34|24|9
G005|BANDAR LAMPUNG|FCEG|PERUM RAFFLES RESIDENCE|0|0|0|0|0|0|12|12|17
G005|BANDAR LAMPUNG|FCI7|RADEN INTAN TALANG PADANG|0|0|0|0|0|0|9|14|17
G005|BANDAR LAMPUNG|FCOO|RATU DIBALAU|0|0|0|0|0|0|5|15|22
G005|BANDAR LAMPUNG|FD11|RAWA JITU|0|0|0|0|0|0|26|25|28
G005|BANDAR LAMPUNG|FD20|BK 0 BUAY MADANG|0|0|0|0|0|0|9|14|19
G005|BANDAR LAMPUNG|FD3C|PULAU SEBESI 46|0|0|0|0|0|0|15|19|32
G005|BANDAR LAMPUNG|FD9D|BAKAU KRAMAT|0|0|0|0|0|0|14|20|27
G005|BANDAR LAMPUNG|FDDB|BANJAR NEGERI|0|0|0|0|0|0|14|22|19
G005|BANDAR LAMPUNG|FDJ2|SIMPANG NP|0|0|0|0|0|0|11|28|11
G005|BANDAR LAMPUNG|FDP0|SPBU MARTAPURA|0|0|0|0|0|0|13|24|20
G005|BANDAR LAMPUNG|FDWS|RAYA AIRAN|0|0|0|0|0|0|4|10|22
G005|BANDAR LAMPUNG|FDZT|SEBIAY NATAR|0|0|0|0|0|0|6|16|33
G005|BANDAR LAMPUNG|FE28|PRINTIS KEMERDEKAAN|0|0|0|0|0|0|13|19|39
G005|BANDAR LAMPUNG|FEBJ|LINTAS SUMATERA CEMPAKA|0|0|0|0|0|0|8|19|21
G005|BANDAR LAMPUNG|FEI8|ABDUL HAQ|0|0|0|0|0|0|24|24|34
G005|BANDAR LAMPUNG|FEIJ|SIMPANG SENDER 2|0|0|0|0|0|0|23|26|36
G005|BANDAR LAMPUNG|FEJG|LETJEND RYACUDU|0|0|0|0|0|0|5|6|16
G005|BANDAR LAMPUNG|FERS|TANJUNG ANOM|0|0|0|0|0|0|15|17|22
G005|BANDAR LAMPUNG|FESP|TIRTAYASA|0|0|0|0|0|0|11|17|25
G005|BANDAR LAMPUNG|FEUD|PATOMAN|0|0|0|0|0|0|8|10|22
G005|BANDAR LAMPUNG|FF14|DAYA MURNI|0|0|0|0|0|0|7|17|18
G005|BANDAR LAMPUNG|FF15|KEDONDONG|0|0|0|0|0|0|14|16|25
G005|BANDAR LAMPUNG|FF65|BUMI RATU|0|0|0|0|0|0|11|14|28
G005|BANDAR LAMPUNG|FF6B|YUKUM JAYA|0|0|0|0|0|0|24|26|36
G005|BANDAR LAMPUNG|FF75|RYACUDU KOPRI|0|0|0|0|0|0|7|13|16
G005|BANDAR LAMPUNG|FF8F|MENARA BAKAU|0|0|0|0|0|0|12|16|32
G005|BANDAR LAMPUNG|FFAH|SUKAJAYA MUTUN|0|0|0|0|0|0|7|9|17
G005|BANDAR LAMPUNG|FFC6|SPBU A YANI BATURAJA|0|0|0|0|0|0|9|5|16
G005|BANDAR LAMPUNG|FFLC|KENALI|0|0|0|0|0|0|12|13|20
G005|BANDAR LAMPUNG|FFUF|JUANDA KOTA AGUNG 2|0|0|0|0|0|0|22|35|40
G005|BANDAR LAMPUNG|FFWD|UNIT VI BATUMARTA|0|0|0|0|0|0|4|9|23
G005|BANDAR LAMPUNG|FGAS|PROKLAMATOR|0|0|0|0|0|0|14|18|41
G005|BANDAR LAMPUNG|FGDQ|BANDAR AGUNG|0|0|0|0|0|0|24|26|36
G005|BANDAR LAMPUNG|FGLA|GEDUNG KARYA JITU|0|0|0|0|0|0|6|13|35
G005|BANDAR LAMPUNG|FGT1|TANJUNG BARU BATURAJA|0|0|0|0|0|0|24|13|22
G005|BANDAR LAMPUNG|FGV7|KOPSTAR PLTU TARAHAN|0|0|0|0|0|0|18|19|36
G005|BANDAR LAMPUNG|FGVV|TAMAN NASIONALWAYKMBS|0|0|0|0|0|0|15|18|26
G005|BANDAR LAMPUNG|FGW2|PESAWAHAN|0|0|0|0|0|0|6|5|16
G005|BANDAR LAMPUNG|FH57|LINTAS BARAT KAMPUNG BARU|0|0|0|0|0|0|6|19|22
G005|BANDAR LAMPUNG|FH9X|TANJUNG DAMAI LESTARI|0|0|0|0|0|0|22|33|56
G005|BANDAR LAMPUNG|FHDF|RAYA SERDANG|0|0|0|0|0|0|10|24|22
G005|BANDAR LAMPUNG|FHNB|LINTAS SUMATERA NATAR|0|0|0|0|0|0|14|26|28
G005|BANDAR LAMPUNG|FI29|CIPTO MANGUNKUSUMO|0|0|0|0|0|0|7|8|20
G005|BANDAR LAMPUNG|FIJC|PULOSARI|0|0|0|0|0|0|13|13|13
G005|BANDAR LAMPUNG|FILL|SIMPANG SENDER|0|0|0|0|0|0|6|10|21
G005|BANDAR LAMPUNG|FILZ|KARYA PENGGAWA|0|0|0|0|0|0|24|13|27
G005|BANDAR LAMPUNG|FINI|SIMPANG AJI|0|0|0|0|0|0|20|17|26
G005|BANDAR LAMPUNG|FJ2F|KEMILING PERMAI|0|0|0|0|0|0|5|14|28
G005|BANDAR LAMPUNG|FJ2J|PASIRAN JAYA 1|0|0|0|0|0|0|14|14|19
G005|BANDAR LAMPUNG|FJ50|TULUS AYU|0|0|0|0|0|0|2|4|5
G005|BANDAR LAMPUNG|FJCJ|TALANG PADANG 2|0|0|0|0|0|0|18|22|26
G005|BANDAR LAMPUNG|FJJ1|WAY DENTE|0|0|0|0|0|0|20|28|32
G005|BANDAR LAMPUNG|FJKO|JATI MULYO|0|0|0|0|0|0|18|13|23
G005|BANDAR LAMPUNG|FJME|SIMPANG SEDAYU RAYA|0|0|0|0|0|0|8|14|36
G005|BANDAR LAMPUNG|FJY6|MUARA DUA|0|0|0|0|0|0|37|42|29
G005|BANDAR LAMPUNG|FK88|BK 11 BELITANG|0|0|0|0|0|0|7|8|12
G005|BANDAR LAMPUNG|FKL2|SEGALA MIDER|0|0|0|0|0|0|13|12|16
G005|BANDAR LAMPUNG|FKMQ|WAY BUNGUR|0|0|0|0|0|0|8|12|22
G005|BANDAR LAMPUNG|FKRS|WAY TEBABENG|0|0|0|0|0|0|4|15|18
G005|BANDAR LAMPUNG|FKX7|MULYOASRI LAMTIM|0|0|0|0|0|0|10|12|26
G005|BANDAR LAMPUNG|FL3F|KEDATON|0|0|0|0|0|0|11|11|23
G005|BANDAR LAMPUNG|FL3O|GERNING|0|0|0|0|0|0|11|13|16
G005|BANDAR LAMPUNG|FL69|KEMILING|0|0|0|0|0|0|11|17|28
G005|BANDAR LAMPUNG|FL6X|TULUNG SARI BK 14|0|0|0|0|0|0|11|18|18
G005|BANDAR LAMPUNG|FL86|KOPKAR DWI KARYA|0|0|0|0|0|0|32|23|30
G005|BANDAR LAMPUNG|FL8P|RAYA KARANG ANYAR|0|0|0|0|0|0|10|21|24
G005|BANDAR LAMPUNG|FLFF|KOTA NEGARA|0|0|0|0|0|0|14|16|23
G005|BANDAR LAMPUNG|FLJM|PADANG HALUAN|0|0|0|0|0|0|8|21|27
G005|BANDAR LAMPUNG|FLWY|BATU KETULIS|0|0|0|0|0|0|9|9|23
G005|BANDAR LAMPUNG|FM72|SUKABUMI INDAH|0|0|0|0|0|0|10|7|14
G005|BANDAR LAMPUNG|FMF9|RADEN IMBA KUSUMA RATU|0|0|0|0|0|0|1|10|19
G005|BANDAR LAMPUNG|FML9|BANDAR NEGRI SUOH|0|0|0|0|0|0|8|12|15
G005|BANDAR LAMPUNG|FMLS|BHAYANGKARA|0|0|0|0|0|0|9|11|28
G005|BANDAR LAMPUNG|FMOS|BUKO POSO|0|0|0|0|0|0|25|15|22
G005|BANDAR LAMPUNG|FNFO|DR HARUN|0|0|0|0|0|0|5|11|21
G005|BANDAR LAMPUNG|FNIS|BANDING AGUNG TALANG PADANG|0|0|0|0|0|0|15|20|28
G005|BANDAR LAMPUNG|FO0L|KORPRI RAYA|0|0|0|0|0|0|6|7|14
G005|BANDAR LAMPUNG|FO5U|SIDOREJO 2|0|0|0|0|0|0|19|18|21
G005|BANDAR LAMPUNG|FO73|GEDONG TATAAN 4|0|0|0|0|0|0|11|10|21
G005|BANDAR LAMPUNG|FODQ|RAMAN UTARA|0|0|0|0|0|0|15|19|25
G005|BANDAR LAMPUNG|FOEP|BAKAUHENI 2|0|0|0|0|0|0|10|15|16
G005|BANDAR LAMPUNG|FORG|PADANG CERMIN|0|0|0|0|0|0|27|29|29
G005|BANDAR LAMPUNG|FOTT|FAJAR AGUNG|0|0|0|0|0|0|19|16|25
G005|BANDAR LAMPUNG|FPAY|UNBARA BATURAJA|0|0|0|0|0|0|14|18|26
G005|BANDAR LAMPUNG|FPDS|YOS SUDARSO 6|0|0|0|0|0|0|7|14|17
G005|BANDAR LAMPUNG|FPEP|KARET JAYA|0|0|0|0|0|0|4|13|18
G005|BANDAR LAMPUNG|FPJ8|NEGARA SAKA|0|0|0|0|0|0|16|19|22
G005|BANDAR LAMPUNG|FPJM|SPBU RAJABASA|0|0|0|0|0|0|8|11|16
G005|BANDAR LAMPUNG|FPTD|ANTARA|0|0|0|0|0|0|15|12|19
G005|BANDAR LAMPUNG|FPVR|BUAY PEMACA|0|0|0|0|0|0|22|12|14
G005|BANDAR LAMPUNG|FQ1V|MATARAM MARGA|0|0|0|0|0|0|7|12|25
G005|BANDAR LAMPUNG|FQ66|SUKADANA|0|0|0|0|0|0|6|17|26
G005|BANDAR LAMPUNG|FQ67|BAKAUHENI 1|0|0|0|0|0|0|3|11|21
G005|BANDAR LAMPUNG|FQ90|SIDOREJO|0|0|0|0|0|0|9|17|34
G005|BANDAR LAMPUNG|FQA3|PASAR MINGGU NGAMBUR|0|0|0|0|0|0|17|21|35
G005|BANDAR LAMPUNG|FQAR|BANDAR AGUNG SRIBAWONO|0|0|0|0|0|0|6|12|21
G005|BANDAR LAMPUNG|FQAW|HAJIMENA 2|0|0|0|0|0|0|10|20|28
G005|BANDAR LAMPUNG|FQBA|MERAK BELANTUNG|0|0|0|0|0|0|11|16|22
G005|BANDAR LAMPUNG|FQMA|OLAHRAGA PRINGSEWU|0|0|0|0|0|0|16|24|20
G005|BANDAR LAMPUNG|FQMH|PULAU SINGKEP|0|0|0|0|0|0|21|24|41
G005|BANDAR LAMPUNG|FQOU|BATUMARTA UNIT VIII|0|0|0|0|0|0|3|9|16
G005|BANDAR LAMPUNG|FQVR|LINTAS WAY JEPARA|0|0|0|0|0|0|9|15|19
G005|BANDAR LAMPUNG|FR16|ADIREJO|0|0|0|0|0|0|28|32|33
G005|BANDAR LAMPUNG|FR19|BRATASENA 2|0|0|0|0|0|0|11|13|23
G005|BANDAR LAMPUNG|FR21|PASAR SRIWANGI|0|0|0|0|0|0|8|11|11
G005|BANDAR LAMPUNG|FRAR|IR.SUTAMI PURWODADI|0|0|0|0|0|0|12|20|16
G005|BANDAR LAMPUNG|FRDA|WAY TENONG|0|0|0|0|0|0|17|23|26
G005|BANDAR LAMPUNG|FRK4|SIMPANG LUAS|0|0|0|0|0|0|14|12|21
G005|BANDAR LAMPUNG|FRKU|WAY LUNIK-BANDAR LAMPUNG|0|0|0|0|0|0|4|8|23
G005|BANDAR LAMPUNG|FRMB|KS TUBUN|0|0|0|0|0|0|7|9|27
G005|BANDAR LAMPUNG|FRRQ|GAJAH MADA 39|0|0|0|0|0|0|7|15|29
G005|BANDAR LAMPUNG|FRY0|JEMBATAN SERONG|0|0|0|0|0|0|16|39|22
G005|BANDAR LAMPUNG|FS70|AMBARAWA 2|0|0|0|0|0|0|16|12|18
G005|BANDAR LAMPUNG|FSB7|SRI BUNGA|0|0|0|0|0|0|6|19|25
G005|BANDAR LAMPUNG|FSDL|SIMPANG MASGAR|0|0|0|0|0|0|12|16|20
G005|BANDAR LAMPUNG|FSIZ|PERUM PEMDA WAY HUWI|0|0|0|0|0|0|17|20|25
G005|BANDAR LAMPUNG|FSPV|TELKOM HASANUDIN|0|0|0|0|0|0|7|12|36
G005|BANDAR LAMPUNG|FSSQ|SULTAN HAJI|0|0|0|0|0|0|5|21|17
G005|BANDAR LAMPUNG|FSZ0|DERMAGA CANTI|0|0|0|0|0|0|15|18|30
G005|BANDAR LAMPUNG|FSZ4|SEMARANG BARU|0|0|0|0|0|0|10|16|15
G005|BANDAR LAMPUNG|FT1Q|TALANG JAWA|0|0|0|0|0|0|8|11|17
G005|BANDAR LAMPUNG|FT29|HANURA|0|0|0|0|0|0|22|29|8
G005|BANDAR LAMPUNG|FT35|BARADATU 3|0|0|0|0|0|0|25|22|16
G005|BANDAR LAMPUNG|FT50|SEPUTIH RAMAN|0|0|0|0|0|0|6|10|16
G005|BANDAR LAMPUNG|FTEJ|"AH NASUTION 2 "|0|0|0|0|0|0|9|12|17
G005|BANDAR LAMPUNG|FTFZ|WAY TEBU|0|0|0|0|0|0|18|20|32
G005|BANDAR LAMPUNG|FTG6|SIDOMULYO BK.9|0|0|0|0|0|0|12|21|23
G005|BANDAR LAMPUNG|FTKJ|RASUNA SAID PARDASUKA|0|0|0|0|0|0|10|12|20
G005|BANDAR LAMPUNG|FTPD|SIPATUHU|0|0|0|0|0|0|21|23|28
G005|BANDAR LAMPUNG|FTPL|PONCOWATI|0|0|0|0|0|0|1|18|17
G005|BANDAR LAMPUNG|FU3Z|BASUKI RAHMAT|0|0|0|0|0|0|6|13|23
G005|BANDAR LAMPUNG|FUAP|SIMPANG GOLF|0|0|0|0|0|0|12|18|26
G005|BANDAR LAMPUNG|FUAR|KEPAYANG|0|0|0|0|0|0|16|15|21
G005|BANDAR LAMPUNG|FUCA|SEKAMPUNG|0|0|0|0|0|0|40|30|51
G005|BANDAR LAMPUNG|FUJO|SIMPANG PALAS|0|0|0|0|0|0|4|11|19
G005|BANDAR LAMPUNG|FULG|MOH. HATTA BATU RAJA|0|0|0|0|0|0|5|14|18
G005|BANDAR LAMPUNG|FUYA|TURI RAYA|0|0|0|0|0|0|15|25|28
G005|BANDAR LAMPUNG|FV1N|HADUYANG|0|0|0|0|0|0|28|23|24
G005|BANDAR LAMPUNG|FV4P|WAY HALIM|0|0|0|0|0|0|2|7|11
G005|BANDAR LAMPUNG|FVAY|PANGGUNG JAYA|0|0|0|0|0|0|20|20|30
G005|BANDAR LAMPUNG|FVK4|TUPAI KEDATON|0|0|0|0|0|0|4|20|19
G005|BANDAR LAMPUNG|FW4K|KISAM TINGGI|0|0|0|0|0|0|21|37|24
G005|BANDAR LAMPUNG|FWB9|KALIANDA III|0|0|0|0|0|0|14|22|33
G005|BANDAR LAMPUNG|FWBP|BENGKUNAT|0|0|0|0|0|0|24|27|36
G005|BANDAR LAMPUNG|FWEU|EXIT TOL KOTA BARU|0|0|0|0|0|0|5|14|16
G005|BANDAR LAMPUNG|FWH2|GUNUNG RAYA|0|0|0|0|0|0|38|36|36
G005|BANDAR LAMPUNG|FWLA|KARANG ANYAR|0|0|0|0|0|0|10|16|26
G005|BANDAR LAMPUNG|FWRQ|ZA PAGAR ALAM 2|0|0|0|0|0|0|8|14|15
G005|BANDAR LAMPUNG|FX0G|RASUAN|0|0|0|0|0|0|26|20|23
G005|BANDAR LAMPUNG|FXAN|SIMPANG PERIKANAN|0|0|0|0|0|0|33|35|24
G005|BANDAR LAMPUNG|FXDB|RAYA KERTOSARI|0|0|0|0|0|0|15|13|22
G005|BANDAR LAMPUNG|FXG2|SUKABUMI PAKUAN RATU|0|0|0|0|0|0|20|19|27
G005|BANDAR LAMPUNG|FXJH|PUGUNG KRUI|0|0|0|0|0|0|9|16|22
G005|BANDAR LAMPUNG|FXY4|BUNGA MAYANG|0|0|0|0|0|0|30|20|24
G005|BANDAR LAMPUNG|FYUA|BANDAR JAYA|0|0|0|0|0|0|5|12|24
G005|BANDAR LAMPUNG|FYUE|PASIR GINTUNG|0|0|0|0|0|0|6|9|23
G005|BANDAR LAMPUNG|FYWK|TANJUNG RAME|0|0|0|0|0|0|29|29|40
G005|BANDAR LAMPUNG|FZAC|"GUNUNG SUGIH "|0|0|0|0|0|0|25|25|29
G005|BANDAR LAMPUNG|FZDC|KEDIRI|0|0|0|0|0|0|18|22|28
G005|BANDAR LAMPUNG|FZFU|METRO KIBANG|0|0|0|0|0|0|1|1|0
G005|BANDAR LAMPUNG|FZLM|NARADA|0|0|0|0|0|0|2|12|27
G005|BANDAR LAMPUNG|FZTA|MARANG|0|0|0|0|0|0|21|18|30
G005|BANDAR LAMPUNG|T01Q|SENDANG AGUNG|0|0|0|0|0|0|18|27|26
G005|BANDAR LAMPUNG|T027|POINT REST AREA KM 20 A|0|0|0|0|0|0|11|5|9
G005|BANDAR LAMPUNG|T02N|PENGANDONAN|0|0|0|0|0|0|19|18|22
G005|BANDAR LAMPUNG|T048|KUALA SEKAMPUNG SRAGI|0|0|0|0|0|0|6|10|26
G005|BANDAR LAMPUNG|T07V|PANGERAN SENOPATI JATIMULYO|0|0|0|0|0|0|9|12|18
G005|BANDAR LAMPUNG|T08E|BANDAR JAYA 3|0|0|0|0|0|0|5|7|36
G005|BANDAR LAMPUNG|T0AC|SIMPANG AGUNG|0|0|0|0|0|0|12|15|19
G005|BANDAR LAMPUNG|T0EG|RAWAJITU 3|0|0|0|0|0|0|21|29|36
G005|BANDAR LAMPUNG|T0EP|PISANG BARU|0|0|0|0|0|0|31|32|24
G005|BANDAR LAMPUNG|T0HD|SIMPANG CANDIPURO|0|0|0|0|0|0|9|10|32
G005|BANDAR LAMPUNG|T0PC|BATUMARTA|0|0|0|0|0|0|19|21|21
G005|BANDAR LAMPUNG|T0QT|BLAMBANGAN UMPU 2|0|0|0|0|0|0|18|25|24
G005|BANDAR LAMPUNG|T0YS|HASANUDIN METRO|0|0|0|0|0|0|18|24|28
G005|BANDAR LAMPUNG|T14D|ABUNG RAYA 2|0|0|0|0|0|0|24|38|18
G005|BANDAR LAMPUNG|T1BJ|TEBAT JAYA 137|0|0|0|0|0|0|6|9|23
G005|BANDAR LAMPUNG|T1D6|LINTAS LIWA FAJAR BULAN|0|0|0|0|0|0|26|25|37
G005|BANDAR LAMPUNG|T1EE|MOH HATTA 2|0|0|0|0|0|0|15|11|16
G005|BANDAR LAMPUNG|T1F9|RAJAWALI|0|0|0|0|0|0|20|20|33
G005|BANDAR LAMPUNG|T1GI|SIMPANG SIDOMULYO|0|0|0|0|0|0|4|8|10
G005|BANDAR LAMPUNG|T1GP|LINTAS SUMATRA BUMI RAYA|0|0|0|0|0|0|4|10|18
G005|BANDAR LAMPUNG|T1LT|KOTA AGUNG|0|0|0|0|0|0|22|22|58
G005|BANDAR LAMPUNG|T1P9|KESEHATAN 1696|0|0|0|0|0|0|26|15|29
G005|BANDAR LAMPUNG|T1TQ|TAMAN BOGO|0|0|0|0|0|0|13|14|26
G005|BANDAR LAMPUNG|T1WN|DUSUN MARTAPURA|0|0|0|0|0|0|14|22|31
G005|BANDAR LAMPUNG|T1YC|PANARAGAN ISLAMIC CENTER|0|0|0|0|0|0|10|15|12
G005|BANDAR LAMPUNG|T1YG|A. YANI IRINGMULYO METRO|0|0|0|0|0|0|10|13|12
G005|BANDAR LAMPUNG|T1YL|BANGUN REJO 2|0|0|0|0|0|0|10|11|14
G005|BANDAR LAMPUNG|T20Q|KATIBUNG 2|0|0|0|0|0|0|20|12|29
G005|BANDAR LAMPUNG|T27D|AHMAD YANI 2|0|0|0|0|0|0|19|26|37
G005|BANDAR LAMPUNG|T27T|WAY SULAN|0|0|0|0|0|0|4|8|12
G005|BANDAR LAMPUNG|T29A|AHMAD YANI LAMPUNG|0|0|0|0|0|0|9|8|21
G005|BANDAR LAMPUNG|T2AC|PURBOLINGGO|0|0|0|0|0|0|6|13|25
G005|BANDAR LAMPUNG|T2AR|BUDI UTOMO 99|0|0|0|0|0|0|9|9|18
G005|BANDAR LAMPUNG|T2EE|KAMPUNG TUA|0|0|0|0|0|0|7|15|16
G005|BANDAR LAMPUNG|T2EH|PAHLAWAN KEMARUNG|0|0|0|0|0|0|20|23|34
G005|BANDAR LAMPUNG|T2EP|SEMULI JAYA|0|0|0|0|0|0|3|13|17
G005|BANDAR LAMPUNG|T2GA|PULUNG KENCONO|0|0|0|0|0|0|6|8|22
G005|BANDAR LAMPUNG|T2N3|MULYO JADI|0|0|0|0|0|0|25|16|21
G005|BANDAR LAMPUNG|T2NG|BANGUN REJO|0|0|0|0|0|0|9|12|21
G005|BANDAR LAMPUNG|T2PC|SIMPANG AIRPAOH|0|0|0|0|0|0|7|18|22
G005|BANDAR LAMPUNG|T2Q2|SPBU LINTAS SUMATRA KALIANDA|0|0|0|0|0|0|8|9|23
G005|BANDAR LAMPUNG|T2U1|LINTAS TIMUR MUARA JAYA|0|0|0|0|0|0|2|21|29
G005|BANDAR LAMPUNG|T2W4|MENGGALA|0|0|0|0|0|0|26|24|36
G005|BANDAR LAMPUNG|T2YB|POINT REST AREA KM 215 B2|0|0|0|0|0|0|12|15|17
G005|BANDAR LAMPUNG|T30C|A YANI BATURAJA|0|0|0|0|0|0|9|12|29
G005|BANDAR LAMPUNG|T34C|CIMANUK|0|0|0|0|0|0|26|17|26
G005|BANDAR LAMPUNG|T34O|JENSU MARTAPURA|0|0|0|0|0|0|32|27|38
G005|BANDAR LAMPUNG|T34Q|SOPONYONO|0|0|0|0|0|0|15|22|48
G005|BANDAR LAMPUNG|T36A|WAY  LUBUK|0|0|0|0|0|0|15|10|20
G005|BANDAR LAMPUNG|T36S|CANDI REJO|0|0|0|0|0|0|12|24|18
G005|BANDAR LAMPUNG|T3AF|LITTLE EUROPE|0|0|0|0|0|0|13|21|30
G005|BANDAR LAMPUNG|T3CC|HAJI MENA|0|0|0|0|0|0|4|8|14
G005|BANDAR LAMPUNG|T3D3|LINTAS REJOMULYO|0|0|0|0|0|0|17|28|12
G005|BANDAR LAMPUNG|T3DF|MERDEKA BATANGHARI|0|0|0|0|0|0|18|27|18
G005|BANDAR LAMPUNG|T3EH|DR. SUTOMO 2|0|0|0|0|0|0|18|19|27
G005|BANDAR LAMPUNG|T3EO|SOEKARNO HATTA|0|0|0|0|0|0|3|5|11
G005|BANDAR LAMPUNG|T3FF|ETHANOL 2|0|0|0|0|0|0|34|27|35
G005|BANDAR LAMPUNG|T3HX|IR SUTAMI|0|0|0|0|0|0|12|18|19
G005|BANDAR LAMPUNG|T3K7|POINT REST AREA KM 49 A|0|0|0|0|0|0|2|8|18
G005|BANDAR LAMPUNG|T3KR|KALIANDA 7|0|0|0|0|0|0|9|16|9
G005|BANDAR LAMPUNG|T3L0|SIMPANG WARU|0|0|0|0|0|0|13|15|30
G005|BANDAR LAMPUNG|T3QF|LINTAS BARAT WATES|0|0|0|0|0|0|9|9|19
G005|BANDAR LAMPUNG|T3R1|KORPRI RAYA WAY DADI|0|0|0|0|0|0|10|13|15
G005|BANDAR LAMPUNG|T3T8|RAYA GUNUNG TERANG|0|0|0|0|0|0|11|14|15
G005|BANDAR LAMPUNG|T3U7|IMAM BONJOL 20|0|0|0|0|0|0|18|18|25
G005|BANDAR LAMPUNG|T3WK|PENAWAR TAMA|0|0|0|0|0|0|27|21|34
G005|BANDAR LAMPUNG|T3XS|JENSU PUTRA SUBING|0|0|0|0|0|0|6|21|41
G005|BANDAR LAMPUNG|T3ZT|RADEN INTAN 57|0|0|0|0|0|0|9|12|22
G005|BANDAR LAMPUNG|T42C|WONOSOBO 2|0|0|0|0|0|0|12|14|17
G005|BANDAR LAMPUNG|T47Y|BANJAR NEGARA|0|0|0|0|0|0|8|11|12
G005|BANDAR LAMPUNG|T48D|WAY MULI|0|0|0|0|0|0|13|11|31
G005|BANDAR LAMPUNG|T48P|KEMU OKU SELATAN|0|0|0|0|0|0|12|15|11
G005|BANDAR LAMPUNG|T4D7|BLAMBANGAN UMPU RAYA|0|0|0|0|0|0|26|38|24
G005|BANDAR LAMPUNG|T4EE|ADI LUWIH|0|0|0|0|0|0|5|12|21
G005|BANDAR LAMPUNG|T4KA|SUKANEGRI|0|0|0|0|0|0|5|12|14
G005|BANDAR LAMPUNG|T4RK|TAMBAH REJO|0|0|0|0|0|0|24|19|25
G005|BANDAR LAMPUNG|T4T4|SIMPANG RSUD|0|0|0|0|0|0|18|15|29
G005|BANDAR LAMPUNG|T4U7|SIMPANG HANAKAU|0|0|0|0|0|0|9|11|22
G005|BANDAR LAMPUNG|T4Z9|CAHAYA MAS|0|0|0|0|0|0|3|6|9
G005|BANDAR LAMPUNG|T50G|KARANG PUCUNG|0|0|0|0|0|0|6|7|17
G005|BANDAR LAMPUNG|T50I|PADJAJARAN 2|0|0|0|0|0|0|4|12|18
G005|BANDAR LAMPUNG|T52I|LINTAS KOTA GAJAH|0|0|0|0|0|0|11|7|22
G005|BANDAR LAMPUNG|T569|DADI REJO|0|0|0|0|0|0|18|18|24
G005|BANDAR LAMPUNG|T56L|KH. GHOLIB|0|0|0|0|0|0|24|17|35
G005|BANDAR LAMPUNG|T58H|SUKAU LAMPUNG BARAT|0|0|0|0|0|0|12|20|29
G005|BANDAR LAMPUNG|T5DQ|PONCOWARNO 2|0|0|0|0|0|0|16|16|21
G005|BANDAR LAMPUNG|T5FM|PURWA AGUNG|0|0|0|0|0|0|39|56|76
G005|BANDAR LAMPUNG|T5HJ|SIMPANG RANDU|0|0|0|0|0|0|36|45|48
G005|BANDAR LAMPUNG|T5HU|SOEKARNO HATTA 16 C METRO|0|0|0|0|0|0|7|22|17
G005|BANDAR LAMPUNG|T5IA|SIMPANG BATU PURU 16|0|0|0|0|0|0|11|11|15
G005|BANDAR LAMPUNG|T5JE|LINTAS LIWA WAY PETAI|0|0|0|0|0|0|9|12|17
G005|BANDAR LAMPUNG|T5KY|TULUNG PASIK|0|0|0|0|0|0|6|9|23
G005|BANDAR LAMPUNG|T5PC|KETIBUNG|0|0|0|0|0|0|14|22|35
G005|BANDAR LAMPUNG|T66Y|BIHA PESISIR BARAT|0|0|0|0|0|0|2|6|10
G005|BANDAR LAMPUNG|T67M|MULYO KENCONO|0|0|0|0|0|0|11|11|16
G005|BANDAR LAMPUNG|T68D|KALIPAPAN|0|0|0|0|0|0|2|13|22
G005|BANDAR LAMPUNG|T68E|BUKIT TIRTAYASA|0|0|0|0|0|0|8|20|25
G005|BANDAR LAMPUNG|T69Y|BUKIT KEMUNING 2|0|0|0|0|0|0|17|17|21
G005|BANDAR LAMPUNG|T6AC|WAY KAMBAS 2|0|0|0|0|0|0|9|15|15
G005|BANDAR LAMPUNG|T6C8|YOS SUDARSO METRO|0|0|0|0|0|0|10|13|15
G005|BANDAR LAMPUNG|T6EP|WOLTER MONGINSIDI 2|0|0|0|0|0|0|3|8|22
G005|BANDAR LAMPUNG|T6FE|POINT APARTEMEN SPRINGHILL|0|0|0|0|0|0|8|14|15
G005|BANDAR LAMPUNG|T6GH|IMAM BONJOL METRO|0|0|0|0|0|0|21|16|18
